ID,plane,src,dest,flightnr,callsign,start,endTime
43557,2318,MNL,PPS,5J635,CEB635,1666215691,1666215691
43558,36990,SIN,CGK,GM19,TMG019,1666215692,1670876874
43559,36992,BOG,MAD,AV26,AVA026,1666215693,1666215693
43560,36993,BOG,SMR,HTS4603,HK4603,1666215692,1666215692
43561,36995,POS,BQN,C27129,MTN7129,1666215690,1666215690
43562,26223,TAB,POS,BW1531,BWA1531,1666215692,1670880099
43563,21331,ICN,,PO802,PAC802,1666215692,1666216083
43564,24019,XMN,ANC,GG4872,KYE4872,1666215692,1666216081
43565,36996,HND,CTS,NH987,ANA987,1666215692,1666216086
43566,16987,CVG,NRT,PO213,PAC213,1666215691,1666215691
43567,6746,ANC,HKG,CX91,CPA091,1666215686,1666216083
43568,4336,CVG,NGO,D0502,DHK502,1666215694,1666216079
43569,26290,ANC,HKG,5X66,UPS66,1666215694,1666216079
43570,27529,LAD,FRA,LH561,DLH561,1666215690,1666216086
43571,25785,ICN,LAX,KE8015,KAL8015,1666215686,1666215686
43572,25322,SEA,KOA,DL565,DAL565,1666215693,1666215693
43573,36998,OTH,,C6524,C6524,1666215692,1666215692
43574,37001,AST,,C653,C6053,1666215640,1666215640
43575,37007,YVR,SFO,AC566,ACA566,1666215693,1666215693
43576,25787,SEA,ICN,OZ271,AAR271,1666215693,1666216084
43577,37008,SEA,SFO,AS731,ASA731,1666215691,1666215691
43578,10967,SEA,SFO,DL2680,DAL2680,1666215692,1666215692
43579,26450,PHX,EUG,AA1073,AAL1073,1666215690,1666215690
43580,37018,SEA,SFO,UA2600,UAL2600,1666215691,1666215691
43581,17272,NOU,SYD,SB140,ACI140S,1666215694,1666215694
43582,37019,OLM,,CAP4649,CAP4649,1666215692,1666215692
43583,37042,,,R2652,R20652,1666215693,1670879484
43584,35481,LAX,MFR,UA5517,SKW5517,1666215693,1666215693
43585,37051,CVO,,EM100,CFS100,1666215691,1666215691
43586,37053,PDX,RBG,A81926,AMF1926,1666215690,1666215690
43587,26776,OAK,PDX,WN284,SWA284,1666215688,1666215688
43588,26804,SFO,SEA,AS333,ASA333,1666215691,1666215691
43589,18490,STS,SEA,AS384,ASA384,1666215693,1666215693
43590,31263,SFO,SEA,UA2112,UAL2112,1666215693,1666215693
43591,37060,OAK,SEA,AS9803,ASA9803,1666215691,1666215691
43592,17560,OAK,SEA,AS179,ASA179,1666215693,1666215693
43593,1011,PSP,SEA,AS1411,ASA1411,1666215693,1666215693
43594,2143,ADL,MEL,QF672,QFA672,1666215692,1666215692
43595,37063,MEL,MQL,QLK78,QLK78,1666215691,1666216086
43596,20515,SLE,SNA,1I423,EJA423,1666215691,1666215691
43597,25765,MEL,MQL,ZL3656,RXA3656,1666215693,1666215693
43598,37070,BFI,BFI,BOE501,BOE501,1666215692,1666215692
43599,10542,MEL,SYD,VA823,VOZ823,1666215693,1666215693
43600,1119,MEL,OOL,ZL658,RXA658,1666215689,1666215689
43601,14723,MEL,LST,VA1362,VOZ1362,1666215689,1670879490
43602,17049,SMF,SEA,AS1184,ASA1184,1666215692,1666215692
43603,10575,MEL,HBA,VA1316,VOZ1316,1666215693,1666215693
43604,37073,CBR,MEL,QF1513,QJE1513,1666215692,1670879495
43605,22279,YVR,SEA,AC8804,JZA804,1666215693,1666215693
43606,10540,MEL,,QF405,QFA405,1666215685,1670876873
43607,2148,MEL,,QLK51,QLK51,1666215689,1666215689
43608,5112,LST,MEL,JQ730,JST730,1666215692,1666215692
43609,23215,MEL,HBA,QF1551,QJE1551,1666215692,1666215692
43610,1027,SYD,MEL,VA812,VOZ812,1666215692,1666215692
43611,26620,YVR,PDX,QK803,JZA803,1666215693,1666215693
43612,11549,MEL,BNE,VA313,VOZ313,1666215692,1670879494
43613,37075,BFI,FRD,M57878,KEN7878,1666215692,1666215692
43614,8520,MEL,BWT,QLK87,QLK87,1666215692,1666215692
43615,29035,SEA,SJC,AS739,ASA739,1666215693,1666215693
43616,1094,BNE,MEL,VA304,VOZ304,1666215692,1666215692
43617,7472,DME,TJU,U68969,SVR8969,1666215686,1670879492
43618,37076,SEA,GEG,AS2151,QXE2151,1666215693,1666215693
43619,17955,SEA,PHX,AS509,ASA509,1666215693,1666215693
43620,1562,CBR,MEL,VA254,VOZ254,1666215692,1670879494
43621,9502,MEB,,AM319,AM319,1666215692,1666215692
43622,24783,SEA,ANC,AS569,ASA569,1666215693,1666215693
43623,8545,MEL,AKL,QF151,QFA151,1666215692,1666215692
43624,22953,BFI,,1I158,EJA158,1666215614,1666215614
43625,13197,MEB,ABX,RHD5,HM5,1666215690,1666215690
43626,18464,SEA,DTW,DL2318,DAL2318,1666215632,1666215632
43627,8540,MEL,BNE,QF608,QFA608,1666215691,1666215691
43628,15714,SEA,MVW,EM4511,CFS4511,1666215693,1666215693
43629,5083,SEA,SNA,DL1547,DAL1547,1666215646,1666215646
43630,1849,SVX,TJU,U62979,SVR2979,1666215691,1666215691
43631,18041,SEA,PDX,AS318,ASA318,1666215689,1666215689
43632,37078,MEB,ABX,AM322,AM322,1666215692,1666215692
43633,18049,SEA,SMF,AS752,ASA752,1666215692,1666215692
43634,6840,ZIA,OSS,U62447,SVR2447,1666215686,1670879495
43635,2153,LST,HBA,AM769,AM769,1666215693,1666215693
43636,10577,SCO,ALA,KC860,KZR860,1666215688,1666215688
43637,30357,DFW,SEA,AA1992,AAL1992,1666215688,1670879493
43638,1603,MEL,OOL,JQ434,JST434,1666215692,1670928362
43639,12125,SYD,MEL,QF415,QFA415,1666215692,1666215692
43640,1579,SYD,ABX,ZL6763,RXA6763,1666215641,1666215641
43641,13137,SEA,FRA,LH491,DLH491,1666215691,1666215691
43642,8500,MEL,SYD,VA819,VOZ819,1666215691,1670879494
43643,1565,SYD,MEL,QF419,QFA419,1666215691,1670879495
43644,37091,SYD,HBA,VA1528,VOZ1528,1666215693,1670879495
43645,17951,PDX,ATL,DL713,DAL713,1666215690,1666215690
43646,1118,SYD,LST,JQ745,JST745,1666215693,1666215693
43647,37093,,,G2966,G20966,1666215693,1666215693
43648,34163,RNO,PDX,AS3378,SKW3378,1666215691,1666215691
43649,1606,MEL,ZQN,QF177,QFA177,1666215686,1670879477
43650,22398,SEA,SBA,AS253,ASA253,1666215691,1670879494
43651,19929,OAK,SEA,FX3884,FDX3884,1666215692,1666215692
43652,27166,OAK,SEA,WN1878,SWA1878,1666215691,1666215691
43653,26818,SJC,SEA,AS568,ASA568,1666215693,1666215693
43654,22562,YVR,LAX,AC556,ACA556,1666215693,1666215693
43655,37098,YRT,YZF,5T119,AKT119,1666215693,1666216085
43656,3506,LAS,YVR,WS1789,WJA1789,1666215693,1670879493
43657,17161,SEA,STL,AS472,ASA472,1666215693,1666215693
43658,17154,YKM,SEA,AS2159,QXE2159,1666215691,1666215691
43659,933,BKK,PUS,7C2252,JJA2252,1666215691,1670879494
43660,27969,SEA,RDM,AS2315,QXE2315,1666215691,1666215691
43661,3312,SEA,SNA,AS810,ASA810,1666215693,1670876870
43662,4352,PVG,HKG,CX3255,CPA3255,1666215691,1666215691
43663,17378,BLI,LAS,WN688,SWA688,1666215692,1666215692
43664,1417,HKG,TPE,LD680,AHK680,1666215693,1670879490
43665,18132,LAX,TPE,CI2005,CAL2005,1666215693,1666215693
43666,14223,SEA,LAX,AS589,ASA589,1666215691,1666215691
43667,37108,PVG,SZX,O36854,CSS6854,1666215670,1666215670
43668,17170,SEA,SLC,AS968,ASA968,1666215691,1666215691
43669,27323,SEA,DEN,UA770,UAL770,1666215693,1666215693
43670,832,ICN,XMN,CV9583,CLX9583,1666215694,1666215694
43671,18133,JFK,TPE,CI11,CAL011,1666215692,1666215692
43672,1703,PVG,TPE,BR671,EVA671,1666215686,1666215686
43673,4356,ICN,,K49225,9225,1666215690,1666215690
43674,19558,SEA,SAN,AS1478,ASA1478,1666215691,1666215691
43675,3608,IAH,TPE,BR51,EVA051,1666215693,1670921537
43676,22300,SEA,LAX,DL1028,DAL1028,1666215691,1666215691
43677,10944,SIN,NRT,TR808,TGW808,1666215693,1666215693
43678,2458,PDX,JFK,AS545,ASA545,1666215692,1666215692
43679,27365,LAX,RDM,UA4693,SKW4693,1666215691,1666215691
43680,9034,AER,OVB,SU2936,AFL2936,1666215692,1666215692
43681,9058,DME,ABA,S72593,SBI2593,1666215692,1670879494
43682,198,TJM,KJA,SU6788,SDM6788,1666215691,1666215691
43683,9973,SVO,IKT,SU1442,AFL1442,1666215691,1670879493
43684,6443,DME,NOZ,S72625,SBI2625,1666215691,1670879495
43685,2600,OVB,NSK,Y7916,TYA916,1666215693,1666215693
43686,6904,FRA,PEK,CA680,CCA680,1666215691,1666215691
43687,17109,SEA,SNA,DL2752,DAL2752,1666215692,1666215692
43688,17441,LAS,BLI,WN2229,SWA2229,1666215693,1666215693
43689,37127,EUG,DFW,AA2756,AAL2756,1666215692,1666215692
43690,37129,SKF,BFI,BOE393,BOE393,1666215693,1666215693
43691,11220,IKA,DXB,FZ1930,FDB1930,1666215692,1666215692
43692,11703,BUZ,THR,VRH5873,VRH5873,1666215689,1670879491
43693,2242,AZD,THR,EP3725,IRC3725,1666215692,1666215692
43694,37132,SYZ,THR,IR3433,IRA3433,1666215692,1666215692
43695,14785,DXB,VKO,FZ8567,FDB8567,1666215692,1670879492
43696,26526,KWI,KUL,KU409,KAC409,1666215692,1670929618
43697,11156,DWC,TAS,GH9003,IGT9003,1666215691,1666215691
43698,403,IST,KUL,TK62,THY62,1666215690,1670879492
43699,2560,AWZ,MHD,IS4339,SHI4339,1666215690,1666215690
43700,27976,LAX,SEA,AS881,ASA881,1666215693,1666215693
43701,37141,PSC,SEA,AS2215,QXE2215,1666215690,1666215690
43702,17021,BGI,BQN,A87106,AMF7106,1666215693,1666216084
43703,37143,BGI,TAB,BW213,BWA213,1666215692,1666216086
43704,22652,BGI,POS,D51321,DAE1321,1666215692,1666216084
43705,37145,BGI,,JY713,IWY713,1666215692,1666215692
43706,4015,BGI,LHR,BA254,BAW25G,1666215670,1666215670
43707,26921,BGI,GEO,JY787,IWY787,1666215693,1666215693
43708,12445,BOG,SCL,H2701,SKU701,1666215693,1670876327
43709,33521,BOG,LIM,JK1158,ACL1158,1666215691,1666215691
43710,4204,IQT,LIM,H25365,SKX5365,1666215693,1666215693
43711,16865,UIO,LIM,AC7255,ACA7255,1666215691,1666215691
43712,4203,GYE,UIO,LA1410,LNE1410,1666215691,1666215691
43713,16686,UIO,GYE,LA1371,LNE1371,1666215691,1666215691
43714,37148,BOG,GYE,AV8383,GLG8383,1666215692,1666215692
43715,33886,UIO,LOH,RER873,RER873,1666215693,1666215693
43716,2903,MIA,UIO,5Y5218,GTI5218,1666215691,1666215691
43717,12465,MAO,UIO,M38460,LTG8460,1666215691,1666215691
43718,17486,IQT,LIM,LA2236,LPE2236,1666215690,1666215690
43719,37153,LAX,HNL,UA1431,UAL1431,1666215686,1666215686
43720,37154,DFW,HNL,AA115,AAL115,1666215690
43721,23380,STN,SDF,5X238,UPS238,1666215686,1666215686
43722,37155,FRA,ORD,LH8188,GEC8188,1666215685,1666215685
43723,967,CAI,DXB,MS910,MSR910,1666215692,1666215692
43724,2204,TIF,CAI,E5594,RBG594,1666215692,1666215692
43725,37156,RUH,TUU,SV1539,SVA1539,1666215694,1666215694
43726,800,KWI,CAI,KU543,KAC543,1666215693,1666215693
43727,2205,RUH,MED,SV1467,SVA1467,1666215691,1666215691
43728,17510,CAI,RUH,F3616,FAD616,1666215693,1666215693
43729,3051,CAI,DMM,XY895,KNE895,1666215687,1666215687
43730,2248,KWI,JED,KU783,KAC783,1666215691,1666215691
43731,1190,MED,,IA5018,IAW5018,1666215692,1666215692
43732,15411,CAI,DMM,F3914,FAD914,1666215691,1666215691
43733,1797,SSH,ALA,DV5292,VSV5292,1666215691,1666215691
43734,31767,AMM,DXB,RJ612,RJA612Z,1666215691,1666215691
43735,26965,AJF,RUH,SV1390,SVA1390,1666215691,1666215691
43736,23204,KWI,HMB,SM406,MSC406,1666215691,1666215691
43737,27537,FCO,DXB,EK96,UAE96,1666215693,1666215693
43738,14940,CAI,MCT,MS930,MSR930,1666215691,1666215691
43739,1806,KWI,HBE,E5556,RBG556,1666215693,1666215693
43740,37157,CAI,BAH,D0195,DHX195,1666215693,1666215693
43741,1776,RUH,JED,SV1055,SVA1055,1666215692,1666215692
43742,17500,MED,RUH,F3232,FAD232,1666215693,1666215693
43743,775,CAI,KWI,J9734,JZR734,1666215692,1666215692
43744,15387,DMM,JED,XY407,KNE407,1666215692,1666215692
43745,1825,TUU,RUH,F3210,FAD210,1666215691,1666215691
43746,10527,JED,RUH,SV1052,SVA1052,1666215693,1666215693
43747,23201,HAS,RUH,SV1322,SVA1322,1666215693,1666215693
43748,16582,RUH,,XY4003,KNE4003,1666215693,1666215693
43749,23270,KUL,MYY,3G3808,WCM3808,1666215692,1670879494
43750,10573,DMM,RUH,SV1169,SVA1169,1666215608,1666215608
43751,37159,SIN,CEB,5J548,CEB548,1666215692,1666215692
43752,17452,BAH,RUH,LH637,DLH637,1666215693,1666215693
43753,14165,KCH,KUL,MH2547,MAS2547,1666215692,1666215692
43754,15527,KWI,DAC,KU285,KAC285,1666215691,1666215691
43755,2640,BKI,KUL,AK5135,AXM5135,1666215691,1666215691
43756,2050,MNL,DPS,5J279,CEB279,1666215693,1670876869
43757,37161,BKI,KUL,MH2637,MAS2637,1666215693,1666215693
43758,14961,BKI,,N7375,NEP375,1666215689,1666215689
43759,37162,NAN,,C214,C2014,1666215692,1666215692
43760,22263,YYC,YYZ,MAL8090,MAL8090,1666215690,1666215690
43761,10529,TVU,NAN,FJ120,FJA120,1666215692,1666215692
43762,35857,SVU,NAN,FJ158,FJA158,1666215691,1666215691
43763,35885,YVR,YYC,AC214,ACA214,1666215692,1666215692
43764,10882,YVR,YYZ,AC116,ACA116,1666215693,1666215693
43765,13022,LBS,NAN,FJ82,FJA82,1666215690,1666215690
43766,37164,YVR,YWG,AC296,ACA296,1666215693,1666215693
43767,2010,SUV,FUN,FJ281,FJA281,1666215690,1666215690
43768,18522,YVR,YYC,F81288,FLE1288,1666215691,1666215691
43769,37165,KXF,NAN,FJ1176,FJA1176,1666215690,1666215690
43770,23284,SVU,SUV,FJ112,FJA112,1666215691,1666215691
43771,19070,YVR,YUL,AC308,ACA308,1666215693,1670927259
43772,17469,YVR,YYC,WS116,WJA116,1666215690,1666215690
43773,9117,SEA,LHR,BA52,BAW4EA,1666215690,1666215690
43774,35124,SEA,AMS,DL142,DAL142,1666215692,1666215692
43775,13043,ADD,EBB,ET338,ETH338,1666215691,1670876871
43776,28695,MSP,ICN,DL171,DAL171,1666215693,1670879488
43777,9753,ADD,KGL,ET821,ETH821,1666215690,1670876871
43778,14692,YVR,YQB,AC1870,ROU1870,1666215692,1666215692
43779,3673,NBO,LHR,BA64,BAW64M,1666215691,1666215691
43780,21023,YVR,YXE,AC8506,JZA506,1666215691,1666215691
43781,2393,NBO,CDG,AF813,AFR813,1666215691,1666215691
43782,37166,YVR,ORD,UA1868,UAL1868,1666215692,1666215692
43783,2236,NBO,LHR,KQ102,KQA102,1666215686,1666215686
43784,23847,YYC,PHX,AC1056,ACA1056,1666215691,1666215691
43785,20563,YYC,SFO,AC8647,JZA647,1666215693,1666215693
43786,37170,YYC,DEN,UA377,UAL377,1666215690,1666215690
43787,2841,YEG,YVR,WS171,WJA171,1666215691,1666215691
43788,25659,PER,KUL,MH126,MAS126,1666215692,1670879493
43789,15727,YYC,YCD,AC8469,JZA469,1666215692,1666216085
43790,2513,CGK,DPS,ID6500,BTK6500,1666215692,1666215692
43791,34529,YYC,YYZ,WS670,WJA670,1666215691,1666215691
43792,17471,YEG,YXE,WS3274,WEN3274,1666215692,1666215692
43793,17642,YYC,YLW,WS3343,WEN3100,1666215692,1666215692
43794,2518,CGK,KNO,JT300,LNI300,1666215692,1666215692
43795,19131,YYC,YQU,WS3205,WEN3205,1666215693,1666215693
43796,34527,YYC,YOA,SUT8154,SUT8154,1666215693,1666215693
43797,37172,YYC,YEG,WS3225,WEN3225,1666215693,1666215693
43798,27031,YEG,,CWA928,CWA928,1666215692,1666215692
43799,25064,YVR,YEG,AC240,ACA240,1666215691,1666215691
43800,23931,YYC,YVR,WS119,WJA119,1666215691,1666215691
43801,4926,YYC,AMS,KL678,KLM678,1666215693,1670921542
43802,37176,YEG,HZP,5T1724,AKT1724,1666215692,1666215692
43803,2166,YJA,YEG,CWA924,CWA924,1666215690,1666215690
43804,37177,YXH,YYC,ASP812,ASP812,1666215691,1670879494
43805,4348,MIA,VCP,W8925,CJT925,1666215691,1670876870
43806,26928,YYC,YLW,AC8393,JZA393,1666215692,1666215692
43807,2239,MIA,VCP,QT4053,TPA4053,1666215690,1666215690
43808,17073,SEA,YEG,AS2542,QXE2542,1666215692,1670879494
43809,17654,YYC,,CWA922,CWA922,1666215690,1666215690
43810,23341,ICN,ANC,M74943,MAA4943,1666215690,1666215690
43811,15140,TPE,LAX,CI5156,CAL5156,1666215690,1666215690
43812,23828,YYC,YMM,WS3159,WEN3159,1666215691,1666215691
43813,996,YKA,YLW,SLQ751,SLQ751,1666215685,1666215685
43814,17633,YWG,YYC,WS269,WJA269,1666215693,1666215693
43815,26666,YLL,YYC,WS3065,PCO3065,1666215686,1666215686
43816,37192,YVR,YXC,AC8298,JZA298,1666215692,1666215692
43817,32903,YZF,YEG,BFL1919,1234ADSB,1666215677,1666215677
43818,37204,YYC,YYZ,MAL7940,MAL7940,1666215690,1666215690
43819,8963,PKC,VVO,SU5617,SHU5617,1666215691,1666216085
43820,37206,FCA,SAN,1I391,EJA391,1666215686,1670876153
43821,4360,TPE,ANC,CI5262,CAL5262,1666215694,1666215694
43822,7656,PVG,KIX,YG9083,HYT9083,1666215690,1666215690
43823,23159,NGO,OKA,BC549,SKY549,1666215691,1666215691
43824,16856,YIW,KIX,CF237,CYZ237,1666215693,1666215693
43825,1665,KIX,OKA,MM211,APJ211,1666215693,1666215693
43826,9388,KIX,HND,7G20,SFJ20,1666215691,1666215691
43827,1034,KIX,HND,JL220,JAL220,1666215692,1666215692
43828,2379,PVG,NRT,NH8432,ANA8432,1666215693,1670876872
43829,952,HND,OKA,NH461,ANA461,1666215691,1666215691
43830,13490,HND,KMJ,JL623,JAL623,1666215690,1666215690
43831,9235,HND,FUK,BC1,SKY001,1666215691,1666215691
43832,720,HND,KOJ,BC301,SKY301,1666215691,1666215691
43833,1720,HND,FUK,JL303,JAL303,1666215686,1666215686
43834,11675,HND,OKA,JL901,JAL901,1666215691,1666215691
43835,13016,HND,OKA,BC511,SKY511,1666215692,1666215692
43836,1707,HND,ITM,JL101,JAL101,1666215692,1666215692
43837,1038,HND,TTJ,NH291,ANA291,1666215688,1666215688
43838,10521,HND,UKB,NH411,ANA411,1666215688,1666215688
43839,1740,HND,IWK,NH631,ANA631C,1666215653,1666215653
43840,9498,HND,ITM,NH985,ANA985,1666215692,1666215692
43841,966,HND,OIT,6J91,SNJ91,1666215662,1666215662
43842,722,HND,FUK,NH239,ANA239,1666215678,1666215678
43843,11471,HND,KOJ,JL641,JAL641,1666215692,1666215692
43844,2787,LAX,PVG,CZ442,CSN442,1666215692,1670925317
43845,37209,LAD,LIS,DT650,DTA650,1666215689,1666215689
43846,37210,JNB,LAD,DT578,DTA578,1666215693,1666215693
43847,2422,HHN,JNB,CC783,ABD783,1666215690,1666215690
43848,26715,DME,BHK,S73311,SBI3311,1666215691,1666215691
43849,8061,TAS,MCX,WZ4138,RWZ4138,1666215691,1666215691
43850,3309,AKL,,HJ3,TMN3,1666215694,1666215694
43851,2810,AKL,OOL,NZ187,ANZ187,1666215694,1666215694
43852,13239,SVX,TAS,WZ4195,RWZ4195,1666215692,1666215692
43853,10035,OSS,KZN,U62514,SVR2514,1666215692,1666215692
43854,37211,AMS,CKG,CZ8086,CSN8086,1666215693,1666215693
43855,13651,OVB,LBD,S75557,SBI5557,1666215693,1670925359
43856,24965,DEL,JFK,AI101,AIC101,1666215693,1670927254
43857,1315,OVB,KQT,S75559,SBI5559,1666215680,1666215680
43858,6458,OSS,KJA,U62806,SVR2806,1666215693,1666215693
43859,1429,CRK,TPE,FX5142,FDX5142,1666215692,1666215692
43860,14355,ANC,HAN,5X68,UPS68,1666215690,1666215690
43861,16858,MNL,NRT,NH8596,ANA8596,1666215693,1666215693
43862,23364,,,TGY8082,TGY8082,1666215690,1666215690
43863,17678,,,TGY8001,TGY8001,1666215690,1666215690
43864,17687,ORG,OGL,TGY441,TGY0441,1666215689,1666215689
43865,27483,PBM,AMS,PY994,SLM994,1666215686,1666215686
43866,29575,PTY,LIM,D51507,DAE1507,1666215691,1666215691
43867,26942,LIM,TYL,JZ7300,JAP7300,1666215693,1666215693
43868,18169,LIM,CIX,LA2276,LPE2276,1666215692,1666215692
43869,17487,LIM,PCL,H25424,SKX5424,1666215692,1666215692
43870,4880,MIA,LIM,AA379,AAL379,1666215687,1670876362
43871,27922,JUL,LIM,H25170,SKX5170,1666215690,1666215690
43872,17258,IQT,PCL,2I3132,OB2185P,1666215633,1666215633
43873,17619,LIM,CJA,LA2297,LPE2297,1666215683,1666215683
43874,10068,OSS,KWI,J91654,JZR1654,1666215690,1666215690
43875,19828,RUH,DEL,SG134,SEJ134,1666215692,1666215692
43876,5246,CGK,IST,TK509,THY509,1666215692,1666215692
43877,17236,DMM,MED,XY703,KNE703,1666215690,1666215690
43878,17519,JED,DMM,F3323,FAD323,1666215692,1666215692
43879,2990,KWI,COK,G868,GOW068,1666215693,1666215693
43880,3256,DMM,SKT,PK244,PIA244,1666215692,1666215692
43881,3005,AUH,HBE,3L401,ADY401,1666215692,1666215692
43882,14431,DXB,FRA,LH631,DLH631,1666215692,1666215692
43883,3123,KWI,DXB,FZ58,FDB3JH,1666215692,1666215692
43884,3031,AMM,DXB,FZ144,FDB4GF,1666215692,1670876356
43885,2285,SVO,DOH,QR338,QTR338,1666215692,1666215692
43886,9697,OPO,EWR,TP213,TAP213,1666215686,1666215686
43887,17480,THR,SYZ,IR426,IRA426,1666215690,1666215690
43888,2485,DOH,BKK,QR8434,QTR8434,1666215692,1666215692
43889,12615,DXB,CDG,AF655,AFR655,1666215692,1666215692
43890,18088,MCT,DMM,KL422,KLM422,1666215693,1666215693
43891,6979,PNH,DOH,QR8975,QTR8975,1666215692,1670876872
43892,7662,DMM,DEL,6E1223,IGO1223,1666215693,1666215693
43893,14770,BAH,ISB,GF770,GFA770,1666215692,1666215692
43894,28262,DXB,LHR,BA106,BAW106,1666215692,1666215692
43895,746,DWC,IST,TK6211,THY6211,1666215692,1666215692
43896,3111,TLV,DEL,AI140,AIC140,1666215692,1666215692
43897,26326,DOH,DAC,BS334,UBG334,1666215692,1666215692
43898,1788,BAH,SKT,GF772,GFA772,1666215692,1666215692
43899,791,DWC,EBL,7L9803,AZG9803,1666215693,1666215693
43900,18158,AUH,JED,EY313,ETD313,1666215692,1666215692
43901,3704,AUH,FCO,EY85,ETD85,1666215650,1666215650
43902,1194,RUH,AUH,EY352,ETD352,1666215692,1666215692
43903,2546,BEG,AUH,5W7044,WAZ104B,1666215691,1666215691
43904,518,DXB,ZRH,LX243,SWR243,1666215692,1666215692
43905,15986,AUH,PEW,PK218,PIA218,1666215691,1666215691
43906,2547,DXB,TBS,FZ713,FDB7WG,1666215687,1666215687
43907,4110,IXE,DXB,IX813,AXB813,1666215692,1666215692
43908,15065,DXB,VKO,FZ8273,FDB8273,1666215674,1666215674
43909,310,DXB,RUH,EK815,UAE815,1666215692,1666215692
43910,9877,SHJ,LKO,6E1412,IGO1412,1666215693,1666215693
43911,37221,SHJ,DAC,G9516,ABY516,1666215693,1666215693
43912,3104,LHE,SHJ,PK185,PIA185,1666215626,1666215626
43913,25705,HKT,IST,TK173,THY173,1666215692,1666215692
43914,766,DXB,IKA,EK977,UAE977,1666215692,1666215692
43915,20696,RKT,BOM,6E1372,IGO1372,1666215693,1666215693
43916,4784,AUH,DEL,6E1836,IGO1836,1666215690,1666215690
43917,37222,KTM,,RA2451,RNA2451,1666215692,1666215692
43918,15426,DXB,SKT,FZ337,FDB337,1666215693,1666215693
43919,5508,DXB,AMD,SG16,SEJ016,1666215691,1666215691
43920,23199,KWI,KTM,J9539,JZR539,1666215691,1666215691
43921,2813,CGK,MDC,ID6280,BTK6280,1666215690,1666215690
43922,23347,CGK,PLW,QG324,CTV324,1666215691,1670879493
43923,37224,CGK,MDC,GA600,GIA600,1666215691,1670879483
43924,23258,CGK,PLW,ID7585,BTK7585,1666215692,1670879494
43925,15015,CGK,TTE,ID6140,BTK6140,1666215691,1670879492
43926,3452,CGK,MDC,QG300,CTV300,1666215691,1670879493
43927,27547,UPG,TIM,SJ588,SJY588,1666215691,1666215691
43928,2111,ADD,DUB,ET500,ETH500,1666215692
43929,2762,ADD,AMM,ET428,ETH428,1666215692,1670876360
43930,37225,ADD,RUH,ET412,ETH412,1666215692,1670876868
43931,13030,MCT,KRT,OV597,OMS597,1666215692,1666215692
43932,7720,JED,ASR,TK5151,THY5151,1666215693,1666215693
43933,4742,JED,DAC,BG336,BBC336,1666215693,1666215693
43934,15410,RUH,JED,SV1053,SVA1053,1666215692,1666215692
43935,2973,RUH,JED,XY57,KNE057,1666215692,1666215692
43936,2214,JED,RUH,F3152,FAD152,1666215692,1666215692
43937,23479,AMD,JED,SG147,SEJ147,1666215692,1666215692
43938,3446,JED,SUB,JT101,LNI101,1666215692,1666215692
43939,2224,JED,RUH,XY54,KNE054,1666215691,1666215691
43940,8870,RUH,,SV9063,SVA9063,1666215692,1666215692
43941,11381,RUH,GIZ,SV1801,SVA1801,1666215693,1666215693
43942,10497,SYD,NAN,FJ914,FJI914,1666215693,1670876873
43943,2387,NAN,SYD,FJ911,FJI911,1666215690,1666215690
43944,37228,NAN,AKL,FJ411,FJI411,1666215694,1666215694
43945,27310,RUH,JED,F3155,FAD155,1666215693,1666215693
43946,20583,FCA,APA,LXJ426,LXJ426,1666215693,1670879497
43947,37229,MSO,OAK,PXT525,PXT525,1666215692,1666215692
43948,37230,BFI,CHO,1I562,EJA562,1666215692,1666215692
43949,27008,PSP,YYC,WS1469,WJA1469,1666215692,1666215692
43950,37232,APA,FCA,JRE778,JRE778,1666215691,1670879497
43951,20487,DEN,BZN,WN2019,SWA2019,1666215692,1666215692
43952,2786,SFO,YYC,WS1509,WJA1509,1666215693,1666215693
43953,37235,LAX,YYC,WS1511,WJA1511,1666215691,1666215691
43954,20722,DEN,PDX,WN1938,SWA1938,1666215691,1666215691
43955,19681,PHX,YYC,WS1403,WJA1403,1666215692,1666215692
43956,2777,YYC,LAS,WS1624,WJA1624,1666215691,1666215691
43957,4146,SEA,SLC,DL923,DAL923,1666215691,1666215691
43958,17996,SEA,JAC,AS3413,SKW3413,1666215692,1666215692
43959,17858,OKC,SEA,AS1405,ASA1405,1666215691,1666215691
43960,18780,DEN,SEA,UA530,UAL530,1666215693,1666215693
